f1,f2,mean_abs_interaction
repo_top_level_dir_count,repo_dir_count,0.006479379934406561
patch_lines_deleted,prompt_sentence_embedding_sim_min,0.006235335189667787
repo_total_known_size,repo_mean_file_depth,0.006206841336984291
patch_lines_deleted,prompt_pronouns_per_sentence,0.0061715269812281474
repo_total_known_size,patch_lines_added,0.0060448126829544205
patch_num_hunks,repo_basename_collision_count,0.006005324712834892
repo_mean_file_depth,repo_dir_count,0.0058596447081123125
patch_num_hunks,prompt_sent_count,0.005767633360779992
patch_lines_added,repo_test_ratio,0.005695929724481419
prompt_mean_competing_dependents_per_head,prompt_coordination_density,0.005684579338629882
patch_hunk_gap_mean,repo_basename_collision_count,0.005591632758561009
repo_dir_count,repo_basename_collision_count,0.00551629993870031
prompt_dep_distance_max,prompt_dep_distance_mean,0.00551062426150448
patch_hunk_gap_mean,repo_test_file_count,0.005504391338005726
repo_mean_file_depth,repo_basename_collision_count,0.005493637149926601
patch_num_hunks,patch_python_files_changed,0.005437651262177053
patch_lines_deleted,prompt_entity_reuse_ratio,0.005229225901009878
repo_mean_file_depth,patch_lines_added,0.005219127935131111
repo_top_level_dir_count,repo_basename_collision_count,0.005210239319607332
patch_lines_deleted,prompt_coordination_density,0.005198110300635494
repo_total_known_size,repo_test_file_count,0.0050951765273114045
patch_lines_deleted,patch_python_files_changed,0.0050892686117137275
patch_lines_added,repo_python_file_count,0.005089248967586745
patch_num_hunks,patch_primary_file_depth,0.005088788420494058
patch_lines_deleted,prompt_attachment_competition_ratio,0.005070938647653903
repo_total_known_size,patch_edit_fragmentation,0.0050580731734614194
patch_lines_deleted,prompt_pp_density_per_noun,0.005045885487606372
repo_dir_count,repo_python_file_count,0.005026549581558807
repo_top_level_dir_count,repo_test_file_count,0.004990685060612868
repo_total_known_size,repo_python_file_count,0.004983776123577992
patch_num_hunks,prompt_branching_factor_mean,0.004983668180696881
patch_lines_deleted,prompt_mean_competing_dependents_per_head,0.004917221690614777
prompt_pp_density_per_clause,prompt_clause_length_mean,0.004891694189205575
patch_num_hunks,repo_max_depth,0.004883995494180953
patch_lines_deleted,prompt_verb_coordination_ratio,0.004844012484566774
patch_hunk_gap_mean,prompt_len_bpe,0.004825453054264824
patch_num_hunks,patch_churn_gini_over_files,0.004814145710972359
patch_lines_deleted,prompt_len_bpe,0.004813902620331096
repo_mean_known_file_size,repo_test_file_count,0.004800746660758338
prompt_pronouns_per_sentence,prompt_adjacent_lemma_overlap_mean,0.004769760938572142
repo_mean_known_file_size,prompt_adjacent_lemma_overlap_mean,0.004740651682634751
patch_edit_fragmentation,patch_python_files_changed,0.0047371036521796405
repo_mean_file_depth,patch_edit_fragmentation,0.00469518027448289
prompt_pronouns_per_sentence,prompt_len_bpe,0.004639939946276132
repo_mean_known_file_size,prompt_len_bpe,0.004605362082620376
patch_num_hunks,patch_is_single_file,0.004582596735289641
prompt_pronoun_candidate_antecedent_density,prompt_dep_distance_max,0.004509703728997509
patch_lines_deleted,prompt_pp_density_per_clause,0.004496958192274545
patch_edit_fragmentation,repo_python_file_count,0.00447174947300355
repo_mean_known_file_size,prompt_coordination_density,0.004446461227557165
patch_lines_deleted,prompt_clausal_branching_factor,0.004445489345200546
patch_hunk_gap_mean,prompt_branching_factor_mean,0.004388198628690355
repo_test_file_count,prompt_entity_reuse_ratio,0.004372540401918162
prompt_coordination_density,prompt_attachment_competition_ratio,0.004361463737497485
repo_test_ratio,repo_file_count,0.0043505151625923486
prompt_pronouns_per_sentence,prompt_clause_length_mean,0.004332894299275065
repo_top_level_dir_count,patch_churn_gini_over_files,0.004322538340505706
repo_mean_known_file_size,repo_basename_collision_count,0.004319509026364185
repo_total_known_size,prompt_len_bpe,0.004310663438024905
patch_lines_added,patch_churn_gini_over_files,0.004279207331975622
patch_lines_deleted,prompt_adjacent_lemma_overlap_mean,0.004235910751527924
repo_mean_file_depth,repo_test_ratio,0.004202609279781693
repo_total_known_size,prompt_clausal_branching_factor,0.0042007352126904925
repo_top_level_dir_count,prompt_sentence_embedding_sim_min,0.004193748430377254
repo_total_known_size,prompt_clause_length_mean,0.0041708856558136925
repo_mean_file_depth,repo_test_file_count,0.004155732256232784
repo_dir_count,repo_test_ratio,0.00412619929595279
prompt_pronoun_candidate_antecedent_density,prompt_pp_density_per_clause,0.004125321148937839
repo_mean_known_file_size,prompt_branching_factor_mean,0.00412276462616918
prompt_len_bpe,prompt_adjacent_lemma_overlap_mean,0.004094108605737402
prompt_pp_density_per_noun,prompt_branching_factor_mean,0.004090575336027996
patch_hunk_gap_mean,prompt_clause_length_mean,0.004082062619152122
prompt_pronouns_per_sentence,prompt_entity_reuse_ratio,0.0040818654274555775
patch_hunk_gap_mean,prompt_coordination_density,0.004046492737192525
repo_mean_known_file_size,repo_max_depth,0.004032382766526833
prompt_clausal_branching_factor,prompt_dep_distance_max,0.0040041528962886834
repo_total_known_size,repo_file_count,0.0039453316828512355
prompt_pp_density_per_noun,prompt_len_bpe,0.003942850901885685
patch_lines_deleted,repo_max_depth,0.003940408376763087
prompt_pronouns_per_sentence,prompt_dep_distance_max,0.003933760801670439
patch_edit_fragmentation,repo_basename_collision_count,0.003931298950328203
repo_basename_collision_count,repo_test_file_count,0.003930836511072425
repo_mean_known_file_size,prompt_sentence_embedding_sim_min,0.003930811311787572
patch_lines_deleted,repo_has_tests_dir,0.003928838686123671
patch_hunk_gap_mean,prompt_sentence_embedding_sim_min,0.00392771313660335
patch_hunk_gap_mean,prompt_verb_coordination_ratio,0.0039020870268605436
prompt_mean_competing_dependents_per_head,prompt_attachment_competition_ratio,0.003881412548813301
repo_test_ratio,repo_test_file_count,0.00387755411713676
prompt_pronouns_per_sentence,prompt_clausal_branching_factor,0.0038775341394118104
prompt_coordination_density,prompt_clause_length_mean,0.003873833058248786
prompt_pronoun_candidate_antecedent_density,prompt_clausal_branching_factor,0.003870742279859986
prompt_pronouns_per_sentence,prompt_coordination_density,0.0038548017637093372
patch_lines_deleted,prompt_mean_conj_chain_len,0.003837822337422493
patch_lines_deleted,prompt_dep_distance_max,0.0038285799294636067
repo_python_file_count,repo_has_tests_dir,0.0038204354194285106
repo_dir_count,repo_test_file_count,0.0038201075626669253
prompt_pronouns_per_sentence,prompt_attachment_competition_ratio,0.0038200438719372706
prompt_mean_competing_dependents_per_head,prompt_multi_antecedent_pronoun_ratio,0.003803854778674309
repo_mean_known_file_size,prompt_pronouns_per_sentence,0.003789673493104301
prompt_clause_nesting_depth_mean,prompt_dep_distance_max,0.003768083029843019
repo_test_file_count,prompt_pp_density_per_noun,0.0037593426462412616
patch_num_hunks,prompt_entity_reuse_ratio,0.0037536754967014384
patch_num_hunks,prompt_len_bpe,0.003746578606580835
prompt_pronoun_candidate_antecedent_density,prompt_adjacent_lemma_overlap_mean,0.0037406176813515315
patch_lines_deleted,prompt_clause_length_mean,0.003738058152886093
patch_hunk_gap_mean,repo_max_depth,0.0037235170887716506
prompt_entity_reuse_ratio,prompt_pronoun_candidate_antecedent_density,0.003675281210336313
patch_num_hunks,prompt_sentence_embedding_sim_min,0.003667889292218394
repo_top_level_dir_count,prompt_pp_density_per_clause,0.003665278499379068
repo_mean_known_file_size,prompt_pp_density_per_clause,0.0036645108964968474
repo_file_count,repo_max_depth,0.0036574101038757616
prompt_mean_competing_dependents_per_head,prompt_clausal_branching_factor,0.003649191695514365
repo_dir_count,patch_lines_added,0.003647930077415712
repo_mean_known_file_size,patch_churn_gini_over_files,0.0036433161050239745
repo_file_count,repo_basename_collision_count,0.0036388852812314263
prompt_entity_reuse_ratio,prompt_attachment_competition_ratio,0.0036368093147099334
prompt_len_bpe,prompt_verb_coordination_ratio,0.0036088605937534247
patch_lines_deleted,prompt_sentence_embedding_sim_mean,0.0035906412691577476
repo_mean_known_file_size,prompt_entity_reuse_ratio,0.0035859720473283186
patch_hunk_gap_mean,prompt_mean_conj_chain_len,0.0035715368572771054
repo_python_file_count,repo_test_file_count,0.003567353259918351
repo_top_level_dir_count,repo_max_depth,0.003564694703726998
prompt_pronouns_per_sentence,prompt_clause_nesting_depth_mean,0.0035584613424467348
patch_num_hunks,repo_has_tests_dir,0.003557334958644957
repo_file_count,prompt_entity_reuse_ratio,0.0035529420573958553
patch_hunk_gap_mean,prompt_pp_density_per_noun,0.0035410124990827166
prompt_len_bpe,prompt_sentence_embedding_sim_mean,0.003528345777398116
prompt_clause_length_mean,prompt_dep_distance_max,0.0035283022337859542
repo_top_level_dir_count,prompt_adjacent_lemma_overlap_mean,0.003524817873196369
repo_mean_known_file_size,prompt_clausal_branching_factor,0.0035241168012274493
prompt_len_bpe,prompt_branching_factor_mean,0.0035223280954750505
prompt_pp_density_per_clause,prompt_multi_antecedent_pronoun_ratio,0.0035218669408422867
prompt_pronoun_candidate_antecedent_density,prompt_verb_coordination_ratio,0.0035217776112189346
repo_test_file_count,prompt_pronouns_per_sentence,0.0035186634198290405
repo_mean_known_file_size,prompt_pp_density_per_noun,0.00351495491148151
repo_mean_known_file_size,prompt_multi_antecedent_pronoun_ratio,0.0035132681015122903
patch_hunk_gap_mean,prompt_mean_competing_dependents_per_head,0.0035097231765605207
repo_test_ratio,repo_basename_collision_count,0.003505992361619653
prompt_mean_competing_dependents_per_head,prompt_dep_distance_max,0.0034997938129216408
prompt_pronoun_candidate_antecedent_density,prompt_clause_length_mean,0.003499370220787276
patch_hunk_gap_mean,prompt_sent_count,0.003498327608460397
prompt_dep_distance_max,prompt_attachment_competition_ratio,0.0034947514824402197
repo_total_known_size,prompt_pronouns_per_sentence,0.0034925432765344523
repo_top_level_dir_count,prompt_pp_density_per_noun,0.003483570057953591
prompt_pronoun_candidate_antecedent_density,prompt_coordination_density,0.0034645549955962915
prompt_pp_density_per_noun,prompt_pronoun_candidate_antecedent_density,0.0034513034906574515
prompt_mean_competing_dependents_per_head,prompt_clause_length_mean,0.0034455193445768234
patch_lines_added,repo_basename_collision_count,0.003436541351610977
repo_dir_count,repo_file_count,0.003418889894815039
prompt_pp_density_per_noun,prompt_mean_conj_chain_len,0.0034067820893435297
repo_test_ratio,prompt_pp_density_per_clause,0.003403587353265391
repo_top_level_dir_count,patch_python_files_changed,0.00340172032708038
repo_python_file_count,repo_basename_collision_count,0.003383992590395097
prompt_pronoun_candidate_antecedent_density,prompt_clause_nesting_depth_mean,0.0033832628657166183
patch_lines_deleted,prompt_multi_pp_head_ratio,0.0033821483844865084
repo_file_count,repo_test_file_count,0.003374530560070348
patch_lines_deleted,prompt_branching_factor_mean,0.003367484028434917
repo_mean_known_file_size,prompt_clause_nesting_depth_mean,0.0033658132894306214
prompt_pronouns_per_sentence,prompt_pronoun_candidate_antecedent_density,0.003364415352604243
repo_test_file_count,prompt_coordination_density,0.003351276267952368
prompt_coordination_density,prompt_pp_density_per_clause,0.0033412273743365422
repo_test_ratio,prompt_mean_conj_chain_len,0.00334013709287787
prompt_mean_conj_chain_len,prompt_dep_distance_max,0.0033401295282648787
prompt_pp_density_per_noun,prompt_pp_density_per_clause,0.0033397704895169866
prompt_clausal_branching_factor,prompt_clause_length_mean,0.00333416172534583
patch_hunk_gap_mean,prompt_pronouns_per_sentence,0.003330857431950027
prompt_len_bpe,prompt_clausal_branching_factor,0.0033308164396252987
prompt_pronoun_candidate_antecedent_density,prompt_sentence_embedding_sim_mean,0.00332108621607218
patch_lines_deleted,prompt_sent_count,0.0033122831487026215
prompt_mean_competing_dependents_per_head,prompt_pp_density_per_noun,0.0033107651332186503
patch_edit_fragmentation,patch_primary_file_depth,0.003307436341838887
repo_top_level_dir_count,prompt_multi_pp_head_ratio,0.0032988201368034445
patch_lines_added,repo_test_file_count,0.003272681405152415
prompt_mean_conj_chain_len,prompt_clausal_branching_factor,0.003271997922153298
patch_python_files_changed,patch_churn_gini_over_files,0.0032654390459412796
prompt_adjacent_lemma_overlap_mean,prompt_clausal_branching_factor,0.0032643612504213056
prompt_pronouns_per_sentence,prompt_pp_density_per_clause,0.003262030100013712
prompt_mean_competing_dependents_per_head,prompt_pronouns_per_sentence,0.0032572076904111257
repo_test_ratio,patch_primary_file_depth,0.003245668085980837
repo_mean_file_depth,prompt_pp_density_per_clause,0.0032453901731361924
repo_mean_known_file_size,prompt_pronoun_candidate_antecedent_density,0.0032419132107592264
repo_total_known_size,prompt_coordination_density,0.0032379044559249404
prompt_pp_density_per_noun,prompt_coordination_density,0.0032329462093227943
prompt_mean_competing_dependents_per_head,prompt_entity_reuse_ratio,0.003227975615314863
prompt_len_bpe,prompt_pronoun_candidate_antecedent_density,0.0032273511857665933
repo_python_file_count,repo_file_count,0.003223337494097301
prompt_pp_density_per_noun,prompt_clause_length_mean,0.0032230086169605546
patch_lines_deleted,prompt_multi_antecedent_pronoun_ratio,0.0032194510745659354
prompt_mean_competing_dependents_per_head,prompt_pronoun_candidate_antecedent_density,0.003199816963729386
repo_test_ratio,prompt_coordination_density,0.0031941461115100535
patch_hunk_gap_mean,prompt_adjacent_lemma_overlap_mean,0.0031917840884997423
prompt_pp_density_per_noun,prompt_pronouns_per_sentence,0.0031849249416978686
repo_top_level_dir_count,prompt_branching_factor_mean,0.0031786019009867337
prompt_clause_length_mean,prompt_dep_distance_mean,0.0031775000966741077
repo_total_known_size,prompt_mean_conj_chain_len,0.0031628799177342015
prompt_pronoun_candidate_antecedent_density,prompt_multi_antecedent_pronoun_ratio,0.0031617261106462865
repo_mean_known_file_size,repo_file_count,0.003161380623796279
prompt_len_bpe,prompt_clause_length_mean,0.0031600052855338887
prompt_len_bpe,prompt_entity_reuse_ratio,0.0031572262393691933
prompt_adjacent_lemma_overlap_mean,prompt_sentence_embedding_sim_mean,0.003156499942382106
prompt_entity_reuse_ratio,prompt_branching_factor_mean,0.003155896363684827
patch_lines_deleted,patch_churn_gini_over_files,0.0031535397029354554
prompt_mean_competing_dependents_per_head,prompt_verb_coordination_ratio,0.0031373973290487966
repo_top_level_dir_count,prompt_len_bpe,0.003136857045759176
prompt_pp_density_per_clause,prompt_sentence_embedding_sim_mean,0.0031301398812319343
prompt_pronoun_candidate_antecedent_density,prompt_attachment_competition_ratio,0.0031176563593754967
repo_top_level_dir_count,prompt_pronouns_per_sentence,0.0031149438812061313
prompt_pp_density_per_clause,prompt_clausal_branching_factor,0.0031106120112514486
prompt_entity_reuse_ratio,prompt_coordination_density,0.0031097429314130287
prompt_adjacent_lemma_overlap_mean,prompt_multi_pp_head_ratio,0.003109482237622827
prompt_pp_density_per_noun,prompt_dep_distance_mean,0.0031076555547414025
prompt_mean_competing_dependents_per_head,prompt_clause_nesting_depth_mean,0.0031066707526439374
prompt_mean_competing_dependents_per_head,prompt_pp_density_per_clause,0.0031030267582723694
patch_lines_deleted,prompt_pronoun_candidate_antecedent_density,0.0030969030986565354
prompt_entity_reuse_ratio,prompt_dep_distance_mean,0.0030926860869751093
repo_total_known_size,prompt_pp_density_per_clause,0.0030915893048036013
repo_mean_known_file_size,prompt_clause_length_mean,0.003085930563662118
prompt_clause_nesting_depth_mean,prompt_sentence_embedding_sim_mean,0.0030827875176369568
prompt_adjacent_lemma_overlap_mean,prompt_clause_length_mean,0.0030814822492925085
patch_lines_deleted,prompt_noun_coordination_ratio,0.003071567829517158
repo_basename_collision_count,prompt_pronouns_per_sentence,0.0030617575369413256
prompt_mean_competing_dependents_per_head,prompt_sentence_embedding_sim_mean,0.003056306190287832
repo_mean_known_file_size,prompt_mean_competing_dependents_per_head,0.0030530078075599923
prompt_mean_conj_chain_len,prompt_clause_length_mean,0.0030500693690258367
prompt_attachment_competition_ratio,prompt_sentence_embedding_sim_mean,0.003049574021476965
repo_mean_file_depth,prompt_clause_length_mean,0.0030463670893447234
prompt_pronouns_per_sentence,prompt_multi_pp_head_ratio,0.0030429198990759242
patch_python_files_changed,prompt_clausal_branching_factor,0.0030414221156193307
repo_file_count,prompt_len_bpe,0.0030413161786604793
prompt_pp_density_per_noun,prompt_multi_antecedent_pronoun_ratio,0.0030395268511034233
prompt_pronoun_candidate_antecedent_density,prompt_noun_coordination_ratio,0.0030295898490515314
repo_top_level_dir_count,prompt_pronoun_candidate_antecedent_density,0.0030290855007297744
repo_mean_known_file_size,prompt_sent_count,0.0030251412520542077
repo_total_known_size,prompt_pp_density_per_noun,0.0030150788513781685
prompt_clausal_branching_factor,prompt_attachment_competition_ratio,0.0030105478170792334
prompt_clausal_branching_factor,prompt_sentence_embedding_sim_mean,0.003006453961715525
prompt_len_bpe,prompt_dep_distance_mean,0.0030056201277595613
repo_mean_known_file_size,patch_python_files_changed,0.00298813182319054
prompt_pp_density_per_clause,prompt_clause_nesting_depth_mean,0.0029804194394229596
repo_test_ratio,repo_python_file_count,0.002976118049163322
patch_hunk_gap_mean,prompt_attachment_competition_ratio,0.002974997751377781
prompt_pp_density_per_clause,prompt_dep_distance_mean,0.0029719835471023453
prompt_multi_antecedent_pronoun_ratio,prompt_clausal_branching_factor,0.002966676835445508
prompt_len_bpe,prompt_sent_count,0.0029529860248588675
patch_num_hunks,prompt_pp_density_per_noun,0.002952766416136419
patch_hunk_gap_mean,prompt_pronoun_candidate_antecedent_density,0.002951694151398586
prompt_entity_reuse_ratio,prompt_clause_length_mean,0.0029499821887626243
prompt_len_bpe,prompt_pp_density_per_clause,0.002949592144701695
patch_lines_added,prompt_branching_factor_mean,0.0029490892180554784
prompt_mean_competing_dependents_per_head,prompt_noun_coordination_ratio,0.0029472894741424394
repo_mean_known_file_size,prompt_multi_pp_head_ratio,0.0029414126066471705
patch_num_hunks,prompt_pp_density_per_clause,0.0029351758247964797
prompt_pronouns_per_sentence,prompt_mean_conj_chain_len,0.002935116935506148
prompt_entity_reuse_ratio,prompt_adjacent_lemma_overlap_mean,0.0029300545997093205
patch_lines_deleted,prompt_clause_nesting_depth_mean,0.002928074461897377
repo_top_level_dir_count,prompt_mean_competing_dependents_per_head,0.0029191017967725567
prompt_coordination_density,prompt_branching_factor_mean,0.0029135736825265475
prompt_pp_density_per_clause,prompt_attachment_competition_ratio,0.0029120907398092638
prompt_coordination_density,prompt_dep_distance_max,0.0029085913001655334
prompt_mean_conj_chain_len,prompt_sentence_embedding_sim_mean,0.00290331819618871
prompt_pronouns_per_sentence,prompt_verb_coordination_ratio,0.0028980264956550896
patch_num_hunks,prompt_clause_length_mean,0.002897131652902232
repo_python_file_count,patch_python_files_changed,0.002895794346815055
prompt_mean_competing_dependents_per_head,prompt_adjacent_lemma_overlap_mean,0.0028908037928722648
patch_num_hunks,prompt_coordination_density,0.0028875852989087474
prompt_mean_conj_chain_len,prompt_attachment_competition_ratio,0.002884501391162052
prompt_adjacent_lemma_overlap_mean,prompt_attachment_competition_ratio,0.0028761327043963286
patch_lines_added,patch_primary_file_depth,0.0028749429643650055
repo_test_ratio,prompt_branching_factor_mean,0.002869255023103468
repo_mean_known_file_size,prompt_sentence_embedding_sim_mean,0.002866170556805018
repo_test_ratio,prompt_len_bpe,0.0028644595381112923
repo_dir_count,prompt_clause_nesting_depth_mean,0.002862129352945239
repo_total_known_size,prompt_branching_factor_mean,0.0028615778511443847
repo_test_file_count,prompt_mean_conj_chain_len,0.0028610706280149927
prompt_len_bpe,prompt_attachment_competition_ratio,0.0028608938025448797
patch_lines_added,prompt_len_bpe,0.0028598118718730155
patch_num_hunks,prompt_adjacent_lemma_overlap_mean,0.0028594177672856577
prompt_pp_density_per_clause,prompt_mean_conj_chain_len,0.0028591838246731552
repo_mean_known_file_size,prompt_attachment_competition_ratio,0.002855558981347716
prompt_pronoun_candidate_antecedent_density,prompt_branching_factor_mean,0.0028538490129631916
repo_test_ratio,prompt_mean_competing_dependents_per_head,0.0028512170946734337
repo_test_file_count,prompt_clause_length_mean,0.002850815676242453
patch_num_hunks,prompt_pronouns_per_sentence,0.0028427605814273353
prompt_pronouns_per_sentence,prompt_sentence_embedding_sim_mean,0.002842309503320254
prompt_adjacent_lemma_overlap_mean,prompt_branching_factor_mean,0.002840334229896907
repo_total_known_size,repo_max_depth,0.0028373377732042095
patch_hunk_gap_mean,prompt_dep_distance_max,0.0028365283951828305
repo_mean_file_depth,prompt_sentence_embedding_sim_min,0.002816656606138788
patch_num_hunks,prompt_multi_antecedent_pronoun_ratio,0.002815910743601722
prompt_clause_length_mean,prompt_attachment_competition_ratio,0.002814444090205786
repo_test_ratio,prompt_pp_density_per_noun,0.002808161140893839
prompt_mean_competing_dependents_per_head,prompt_mean_conj_chain_len,0.0027814206607608446
prompt_len_bpe,prompt_coordination_density,0.0027810096952842972
prompt_adjacent_lemma_overlap_mean,prompt_coordination_density,0.0027806306090833958
repo_dir_count,prompt_pronoun_candidate_antecedent_density,0.002779308035515595
patch_num_hunks,prompt_pronoun_candidate_antecedent_density,0.0027783424556532326
patch_edit_fragmentation,repo_file_count,0.0027774143096811147
prompt_pronouns_per_sentence,prompt_branching_factor_mean,0.0027744458562130457
repo_mean_known_file_size,prompt_dep_distance_mean,0.0027695527098212753
patch_lines_added,repo_file_count,0.002766524696765478
prompt_pp_density_per_noun,prompt_clausal_branching_factor,0.0027663253411686177
prompt_pp_density_per_noun,prompt_dep_distance_max,0.0027658535400508855
patch_python_files_changed,prompt_adjacent_lemma_overlap_mean,0.0027648209962130702
prompt_entity_reuse_ratio,prompt_dep_distance_max,0.002758530954112602
prompt_attachment_competition_ratio,prompt_dep_distance_mean,0.0027572303388956575
repo_mean_file_depth,prompt_len_bpe,0.0027567516366728147
prompt_entity_reuse_ratio,prompt_multi_pp_head_ratio,0.002755921528310381
prompt_len_bpe,prompt_multi_pp_head_ratio,0.0027534708580294396
patch_python_files_changed,prompt_coordination_density,0.0027481969966030935
prompt_len_bpe,prompt_clause_nesting_depth_mean,0.0027437362017112173
repo_test_file_count,prompt_clause_nesting_depth_mean,0.0027290096990600214
prompt_clausal_branching_factor,prompt_clause_nesting_depth_mean,0.0027281107087458473
repo_total_known_size,prompt_sent_count,0.002727143788481043
repo_test_ratio,prompt_entity_reuse_ratio,0.002721056778300873
prompt_pp_density_per_noun,prompt_sentence_embedding_sim_mean,0.0027188164231463792
prompt_pp_density_per_noun,prompt_clause_nesting_depth_mean,0.002715505460614504
repo_test_ratio,prompt_pronouns_per_sentence,0.0027133179768164505
repo_file_count,patch_primary_file_depth,0.0027073759909391933
repo_test_file_count,prompt_clausal_branching_factor,0.0026984379685116773
patch_lines_deleted,prompt_mean_pp_chain_depth,0.0026972232734722257
prompt_coordination_density,prompt_clause_nesting_depth_mean,0.002697152233908142
prompt_coordination_density,prompt_sent_count,0.002690025315603657
repo_python_file_count,prompt_coordination_density,0.002687676584942864
patch_lines_deleted,prompt_dep_distance_mean,0.002683457864549608
prompt_entity_reuse_ratio,prompt_clause_nesting_depth_mean,0.002678298208347131
prompt_entity_reuse_ratio,prompt_clausal_branching_factor,0.0026780572310472605
prompt_clause_nesting_depth_mean,prompt_dep_distance_mean,0.002673185709241065
repo_python_file_count,prompt_clause_length_mean,0.002665641276309302
prompt_pronoun_candidate_antecedent_density,prompt_dep_distance_mean,0.0026641142772018955
repo_total_known_size,prompt_mean_competing_dependents_per_head,0.0026632339192750724
prompt_pronoun_candidate_antecedent_density,prompt_multi_pp_head_ratio,0.002661183664061893
repo_top_level_dir_count,prompt_clause_nesting_depth_mean,0.0026606840462122454
prompt_coordination_density,prompt_clausal_branching_factor,0.002659645962563711
repo_file_count,prompt_pronouns_per_sentence,0.0026565639384061764
patch_hunk_gap_mean,prompt_pp_density_per_clause,0.0026540355953792306
patch_hunk_gap_mean,patch_num_unique_dirs_changed,0.002651411970305286
prompt_sent_count,prompt_verb_coordination_ratio,0.002650115500238513
patch_num_hunks,prompt_clause_nesting_depth_mean,0.0026487606119261413
prompt_len_bpe,prompt_mean_conj_chain_len,0.002646730439448086
repo_test_ratio,prompt_clause_nesting_depth_mean,0.002643775158299682
prompt_sent_count,prompt_sentence_embedding_sim_mean,0.0026393570365741237
prompt_pronoun_candidate_antecedent_density,prompt_mean_conj_chain_len,0.0026370621489105613
prompt_clause_nesting_depth_mean,prompt_clause_length_mean,0.0026343473042634035
repo_test_ratio,prompt_verb_coordination_ratio,0.0026316988363047204
